2024-09-13 15:55:24,512 DEBUG   HandlerThread:2615847 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-116-generic-x86_64-with-glibc2.17', 'python': '3.8.12', 'heartbeatAt': '2024-09-13T14:55:24.503528', 'startedAt': '2024-09-13T14:55:24.154028', 'docker': None, 'cuda': None, 'args': ('--sparse', '--seed', '41', '--disable_drelu_grad', '--sparse_init', 'ERK', '--multiplier', '1', '--lr', '0.1', '--density', '0.0005', '--update_frequency', '4000', '--epochs', '250', '--model', 'ResNet34', '--data', 'cifar10', '--decay_frequency', '30000', '--batch-size', '128', '--growth', 'gradient', '--death', 'magnitude', '--redistribution', 'none', '--l2', '1e-4', '--wandb-mode', 'dryrun'), 'state': 'running', 'program': '/home/rpgsbs/r01al21/PycharmProjects/pythonProject/ES2/main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/TensorStrike/ES2.git', 'commit': 'a215ea638dac5bfa908c76d796d15a02dca3e7f9'}, 'email': 'lihanou@yahoo.com', 'root': '/home/rpgsbs/r01al21/PycharmProjects/pythonProject/ES2', 'host': 'MD-058161', 'username': 'r01al21', 'executable': '/home/rpgsbs/r01al21/anaconda3/envs/pytorch_py38/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2518.621166666667, 'min': 800.0, 'max': 4300.0}, 'cpu_freq_per_core': [{'current': 2985.03, 'min': 800.0, 'max': 4300.0}, {'current': 2673.378, 'min': 800.0, 'max': 4300.0}, {'current': 1601.258, 'min': 800.0, 'max': 4300.0}, {'current': 1392.233, 'min': 800.0, 'max': 4300.0}, {'current': 2869.131, 'min': 800.0, 'max': 4300.0}, {'current': 2864.633, 'min': 800.0, 'max': 4300.0}, {'current': 2120.622, 'min': 800.0, 'max': 4300.0}, {'current': 4058.408, 'min': 800.0, 'max': 4300.0}, {'current': 4072.303, 'min': 800.0, 'max': 4300.0}, {'current': 4009.514, 'min': 800.0, 'max': 4300.0}, {'current': 4000.276, 'min': 800.0, 'max': 4300.0}, {'current': 4056.024, 'min': 800.0, 'max': 4300.0}], 'disk': {'total': 81.9483413696289, 'used': 35.82319641113281}, 'gpu': 'NVIDIA GeForce RTX 3060 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Ti', 'memory_total': 8589934592}], 'memory': {'total': 15.486103057861328}}
2024-09-13 15:55:24,512 INFO    HandlerThread:2615847 [system_monitor.py:probe():211] Finished collecting system info
2024-09-13 15:55:24,512 INFO    HandlerThread:2615847 [system_monitor.py:probe():214] Publishing system info
2024-09-13 15:55:24,512 DEBUG   HandlerThread:2615847 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-09-13 15:55:24,512 DEBUG   HandlerThread:2615847 [system_info.py:_save_pip():67] Saving pip packages done
2024-09-13 15:55:24,512 DEBUG   HandlerThread:2615847 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-09-13 15:55:27,760 DEBUG   HandlerThread:2615847 [system_info.py:_save_conda():86] Saving conda packages done
2024-09-13 15:55:27,761 INFO    HandlerThread:2615847 [system_monitor.py:probe():216] Finished publishing system info
2024-09-13 15:55:29,161 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:55:29,161 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:55:34,162 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:55:34,162 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:55:39,163 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:55:39,163 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:55:44,164 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:55:44,164 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:55:49,165 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:55:49,165 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:55:54,166 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:55:54,166 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:55:59,166 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:55:59,167 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:56:04,167 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:56:04,167 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:56:09,168 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:56:09,168 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:56:14,169 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:56:14,169 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:56:19,170 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:56:19,170 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:56:24,171 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:56:24,171 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:56:24,275 DEBUG   SystemMonitor:2615847 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-09-13 15:56:29,172 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:56:29,172 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:56:34,172 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:56:34,173 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:56:39,173 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:56:39,174 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:56:40,370 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: partial_history
2024-09-13 15:56:44,174 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:56:44,174 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:56:49,175 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:56:49,175 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:56:54,176 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:56:54,176 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:56:59,177 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:56:59,177 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:57:04,178 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:57:04,178 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:57:09,179 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:57:09,179 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:57:14,180 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:57:14,180 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:57:19,181 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:57:19,181 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:57:24,182 DEBUG   HandlerThread:2615847 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:57:24,183 DEBUG   SenderThread:2615847 [sender.py:send_request():406] send_request: status_report
